"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Rajasthan","Sawai Madhopur","2023-10-13","2023","10","14.962596589","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-10-14","2023","10","14.7428627281","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-10-15","2023","10","14.5311363242","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-10-16","2023","10","14.38452572","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-10-17","2023","10","14.2117961547","NRSC VIC MODEL"
"Rajasthan","Sawai Madhopur","2023-10-18","2023","10","14.0450811296","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-01","2023","10","11.0124709455","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-07","2023","10","8.6020005442","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-08","2023","10","8.2892714421","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-09","2023","10","8.0023820221","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-10","2023","10","7.732847748","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-11","2023","10","7.4736566064","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-12","2023","10","7.2181430584","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-13","2023","10","6.987086781","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-14","2023","10","6.7842284975","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-15","2023","10","6.6002401682","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-16","2023","10","6.4279126992","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-17","2023","10","8.4809357607","NRSC VIC MODEL"
"Rajasthan","Sikar","2023-10-18","2023","10","8.2817189377","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-01","2023","10","18.7681383421","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-07","2023","10","14.9554889753","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-08","2023","10","14.4772901499","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-09","2023","10","14.0297113484","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-10","2023","10","13.6040602268","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-11","2023","10","13.1899418976","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-12","2023","10","12.7935174564","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-13","2023","10","12.422596851","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-14","2023","10","12.0654815948","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-15","2023","10","11.7466955742","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-16","2023","10","11.4458029827","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-17","2023","10","11.1631399744","NRSC VIC MODEL"
"Rajasthan","Sirohi","2023-10-18","2023","10","10.9279226627","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-01","2023","10","17.3865996647","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-07","2023","10","14.8562960704","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-08","2023","10","14.5173237068","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-09","2023","10","14.2005380264","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-10","2023","10","13.8933923889","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-11","2023","10","13.605160642","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-12","2023","10","13.322970329","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-13","2023","10","13.0581604316","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-14","2023","10","12.8158186973","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-15","2023","10","12.5917491434","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-16","2023","10","12.3991393725","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-17","2023","10","12.198677901","NRSC VIC MODEL"
"Rajasthan","Tonk","2023-10-18","2023","10","12.0162110237","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-01","2023","10","21.5839001355","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-07","2023","10","17.6217673034","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-08","2023","10","17.1354765974","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-09","2023","10","16.6848313565","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-10","2023","10","16.2538588928","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-11","2023","10","15.8353832289","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-12","2023","10","15.4333820288","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-13","2023","10","15.0544448653","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-14","2023","10","14.6884055153","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-15","2023","10","14.3595514425","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-16","2023","10","14.0448691025","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-17","2023","10","13.746670377","NRSC VIC MODEL"
"Rajasthan","Udaipur","2023-10-18","2023","10","13.4859664695","NRSC VIC MODEL"
"Sikkim","East District","2023-10-01","2023","10","23.3677828589","NRSC VIC MODEL"
"Sikkim","East District","2023-10-07","2023","10","23.9936789308","NRSC VIC MODEL"
"Sikkim","East District","2023-10-08","2023","10","24.2492803765","NRSC VIC MODEL"
"Sikkim","East District","2023-10-09","2023","10","25.4745899273","NRSC VIC MODEL"
"Sikkim","East District","2023-10-10","2023","10","24.1559947483","NRSC VIC MODEL"
"Sikkim","East District","2023-10-11","2023","10","22.5477630677","NRSC VIC MODEL"
"Sikkim","East District","2023-10-12","2023","10","21.0706731428","NRSC VIC MODEL"
"Sikkim","East District","2023-10-13","2023","10","21.1980229873","NRSC VIC MODEL"
"Sikkim","East District","2023-10-14","2023","10","24.1552970095","NRSC VIC MODEL"
"Sikkim","East District","2023-10-15","2023","10","23.3925869678","NRSC VIC MODEL"
"Sikkim","East District","2023-10-16","2023","10","22.1680130801","NRSC VIC MODEL"
"Sikkim","East District","2023-10-17","2023","10","20.6057800563","NRSC VIC MODEL"
"Sikkim","East District","2023-10-18","2023","10","19.2200500015","NRSC VIC MODEL"
"Sikkim","North District","2023-10-01","2023","10","14.9477348658","NRSC VIC MODEL"
"Sikkim","North District","2023-10-07","2023","10","17.1930224244","NRSC VIC MODEL"
"Sikkim","North District","2023-10-08","2023","10","16.875853808","NRSC VIC MODEL"
"Sikkim","North District","2023-10-09","2023","10","16.5735386725","NRSC VIC MODEL"
"Sikkim","North District","2023-10-10","2023","10","16.000977045","NRSC VIC MODEL"
"Sikkim","North District","2023-10-11","2023","10","15.6220048576","NRSC VIC MODEL"
"Sikkim","North District","2023-10-12","2023","10","15.5661943562","NRSC VIC MODEL"
"Sikkim","North District","2023-10-13","2023","10","15.3341256801","NRSC VIC MODEL"
"Sikkim","North District","2023-10-14","2023","10","15.0344643564","NRSC VIC MODEL"
"Sikkim","North District","2023-10-15","2023","10","14.7439976086","NRSC VIC MODEL"
"Sikkim","North District","2023-10-16","2023","10","14.4490469024","NRSC VIC MODEL"
"Sikkim","North District","2023-10-17","2023","10","14.0457103217","NRSC VIC MODEL"
"Sikkim","North District","2023-10-18","2023","10","13.5760517868","NRSC VIC MODEL"
"Sikkim","South District","2023-10-01","2023","10","17.6852740433","NRSC VIC MODEL"
"Sikkim","South District","2023-10-07","2023","10","21.6678896338","NRSC VIC MODEL"
"Sikkim","South District","2023-10-08","2023","10","21.655143301","NRSC VIC MODEL"
"Sikkim","South District","2023-10-09","2023","10","22.4714615319","NRSC VIC MODEL"
"Sikkim","South District","2023-10-10","2023","10","21.4050794739","NRSC VIC MODEL"
"Sikkim","South District","2023-10-11","2023","10","20.9813146338","NRSC VIC MODEL"
"Sikkim","South District","2023-10-12","2023","10","20.8790362854","NRSC VIC MODEL"
"Sikkim","South District","2023-10-13","2023","10","20.9561590137","NRSC VIC MODEL"
"Sikkim","South District","2023-10-14","2023","10","20.6925289621","NRSC VIC MODEL"
"Sikkim","South District","2023-10-15","2023","10","20.1460583516","NRSC VIC MODEL"
"Sikkim","South District","2023-10-16","2023","10","19.3742358947","NRSC VIC MODEL"
"Sikkim","South District","2023-10-17","2023","10","18.1930126011","NRSC VIC MODEL"
"Sikkim","South District","2023-10-18","2023","10","17.1586360647","NRSC VIC MODEL"
"Sikkim","West District","2023-10-01","2023","10","17.3407380197","NRSC VIC MODEL"
"Sikkim","West District","2023-10-07","2023","10","21.6428400231","NRSC VIC MODEL"
"Sikkim","West District","2023-10-08","2023","10","21.2994395606","NRSC VIC MODEL"
"Sikkim","West District","2023-10-09","2023","10","21.628198053","NRSC VIC MODEL"
"Sikkim","West District","2023-10-10","2023","10","20.6217255436","NRSC VIC MODEL"
"Sikkim","West District","2023-10-11","2023","10","20.7133415879","NRSC VIC MODEL"
"Sikkim","West District","2023-10-12","2023","10","21.1541019494","NRSC VIC MODEL"
"Sikkim","West District","2023-10-13","2023","10","20.6323321196","NRSC VIC MODEL"
"Sikkim","West District","2023-10-14","2023","10","20.7814864886","NRSC VIC MODEL"
"Sikkim","West District","2023-10-15","2023","10","20.4924616143","NRSC VIC MODEL"
"Sikkim","West District","2023-10-16","2023","10","19.7250296421","NRSC VIC MODEL"
"Sikkim","West District","2023-10-17","2023","10","18.6370103159","NRSC VIC MODEL"
"Sikkim","West District","2023-10-18","2023","10","17.6043985364","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-01","2023","10","20.2180481428","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-07","2023","10","18.178469949","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-08","2023","10","17.8118680284","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-09","2023","10","17.4529868218","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-10","2023","10","17.1054469876","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-11","2023","10","16.7712925549","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-12","2023","10","16.4775382583","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-13","2023","10","17.3220749796","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-14","2023","10","17.2188252761","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-15","2023","10","20.8653302316","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-16","2023","10","19.7160287446","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-17","2023","10","20.1888182866","NRSC VIC MODEL"
"Tamil Nadu","Ariyalur","2023-10-18","2023","10","20.7999856373","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-01","2023","10","14.3615591679","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-07","2023","10","12.0597613813","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-08","2023","10","11.6368551343","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-09","2023","10","11.1816958489","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-10","2023","10","10.7597713721","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-11","2023","10","10.8430474359","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-12","2023","10","10.459545217","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-13","2023","10","10.1040761027","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-14","2023","10","10.3917066275","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-15","2023","10","11.2372401051","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-16","2023","10","10.7950259891","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-17","2023","10","11.737509821","NRSC VIC MODEL"
"Tamil Nadu","Chengalpattu","2023-10-18","2023","10","11.5710695126","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-01","2023","10","4.0591865418","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-07","2023","10","3.0831585574","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-08","2023","10","3.2337630104","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-09","2023","10","3.0709079048","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-10","2023","10","2.9483167277","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-11","2023","10","2.8065775324","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-12","2023","10","2.6849424769","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-13","2023","10","2.5721406161","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-14","2023","10","2.529105882","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-15","2023","10","2.4236896461","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-16","2023","10","2.3433766666","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-17","2023","10","2.24755068","NRSC VIC MODEL"
"Tamil Nadu","Chennai","2023-10-18","2023","10","2.1528403245","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-01","2023","10","19.2388997693","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-07","2023","10","16.3870671185","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-08","2023","10","16.3736643749","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-09","2023","10","18.3533394086","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-10","2023","10","21.1298372066","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-11","2023","10","21.3135860923","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-12","2023","10","21.9281529131","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-13","2023","10","22.5155263963","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-14","2023","10","21.7692485819","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-15","2023","10","25.0251628286","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-16","2023","10","24.1817555419","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-17","2023","10","26.9265668184","NRSC VIC MODEL"
"Tamil Nadu","Coimbatore","2023-10-18","2023","10","26.5201011189","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-01","2023","10","21.5366908012","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-07","2023","10","18.4158969596","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-08","2023","10","18.3174917014","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-09","2023","10","17.9277144724","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-10","2023","10","17.5640465352","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-11","2023","10","17.2921077284","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-12","2023","10","17.5173904173","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-13","2023","10","17.1691593655","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-14","2023","10","17.3315038686","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-15","2023","10","17.1598538515","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-16","2023","10","16.9896153129","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-17","2023","10","18.1369818421","NRSC VIC MODEL"
"Tamil Nadu","Cuddalore","2023-10-18","2023","10","18.302242609","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-01","2023","10","21.9800706151","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-07","2023","10","19.216346368","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-08","2023","10","20.2829350784","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-09","2023","10","20.2206687707","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-10","2023","10","20.6878283942","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-11","2023","10","20.3548862076","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-12","2023","10","20.6395546925","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-13","2023","10","19.9886941057","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-14","2023","10","19.4159557824","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-15","2023","10","23.5327068072","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-16","2023","10","22.5988062259","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-17","2023","10","23.1562230593","NRSC VIC MODEL"
"Tamil Nadu","Dharmapuri","2023-10-18","2023","10","21.9457476804","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-01","2023","10","20.5437246986","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-07","2023","10","18.0117705982","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-08","2023","10","20.8584105527","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-09","2023","10","20.8357787475","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-10","2023","10","21.9475710277","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-11","2023","10","21.4606977344","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-12","2023","10","25.0086185612","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-13","2023","10","23.3237810495","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-14","2023","10","22.9557818341","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-15","2023","10","25.4215047574","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-16","2023","10","25.7830153683","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-17","2023","10","26.3466090173","NRSC VIC MODEL"
"Tamil Nadu","Dindigul","2023-10-18","2023","10","25.026240965","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-01","2023","10","19.6728608339","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-07","2023","10","16.0763880609","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-08","2023","10","15.8184314519","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-09","2023","10","16.7113967635","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-10","2023","10","22.9214856303","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-11","2023","10","22.8177932634","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-12","2023","10","22.2068719902","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-13","2023","10","21.8246540213","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-14","2023","10","20.7340858385","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-15","2023","10","26.4073203023","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-16","2023","10","23.73436472","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-17","2023","10","25.2104779736","NRSC VIC MODEL"
"Tamil Nadu","Erode","2023-10-18","2023","10","23.5022418809","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-01","2023","10","21.4774313244","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-07","2023","10","18.0167755129","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-08","2023","10","17.5582598543","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-09","2023","10","17.0844197056","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-10","2023","10","17.2055573861","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-11","2023","10","19.005991501","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-12","2023","10","17.8742556487","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-13","2023","10","17.2658549337","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-14","2023","10","16.829218003","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-15","2023","10","19.0121297695","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-16","2023","10","20.897816713","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-17","2023","10","21.9479285337","NRSC VIC MODEL"
"Tamil Nadu","Kallakurichi","2023-10-18","2023","10","20.604545909","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-01","2023","10","20.7284106786","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-07","2023","10","19.0550654726","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-08","2023","10","18.654916387","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-09","2023","10","17.7221524127","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-10","2023","10","16.9594981681","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-11","2023","10","16.4856203307","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-12","2023","10","15.9698610092","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-13","2023","10","15.3449290849","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-14","2023","10","14.9306063882","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-15","2023","10","14.9245922515","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-16","2023","10","16.5179561158","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-17","2023","10","18.2198666381","NRSC VIC MODEL"
"Tamil Nadu","Kanchipuram","2023-10-18","2023","10","17.2157180565","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-01","2023","10","28.0841307033","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-07","2023","10","24.0910353722","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-08","2023","10","23.2248383665","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-09","2023","10","22.5153317556","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-10","2023","10","22.7933699878","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-11","2023","10","23.9336296445","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-12","2023","10","23.1816221981","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-13","2023","10","23.8809594414","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-14","2023","10","23.4411213157","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-15","2023","10","28.4170293189","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-16","2023","10","25.5570789717","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-17","2023","10","24.5670134233","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-10-18","2023","10","26.9086377289","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-01","2023","10","16.7617754102","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-07","2023","10","14.1915479536","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-08","2023","10","15.1499098912","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-09","2023","10","15.7202897281","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-10","2023","10","16.1991621445","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-11","2023","10","17.1362987924","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-12","2023","10","18.9439477964","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-13","2023","10","17.7773320458","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-14","2023","10","17.0645863681","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-15","2023","10","23.1161374656","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-16","2023","10","22.7591078321","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-17","2023","10","23.2271751219","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-10-18","2023","10","21.6000013113","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-01","2023","10","21.0074850222","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-07","2023","10","20.2055611618","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-08","2023","10","21.7586979389","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-09","2023","10","21.5468797227","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-10","2023","10","24.0575312459","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-11","2023","10","24.0386151484","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-12","2023","10","22.8039496251","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-13","2023","10","21.8364489091","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-14","2023","10","21.0204090992","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-15","2023","10","21.5414444154","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-16","2023","10","21.0790607618","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-17","2023","10","21.4390306481","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-10-18","2023","10","20.6210825022","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-01","2023","10","21.1582935639","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-07","2023","10","20.4671493187","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-08","2023","10","23.4829647886","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-09","2023","10","22.338193916","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-10","2023","10","25.9608377335","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-11","2023","10","25.7187904205","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-12","2023","10","29.2636513207","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-13","2023","10","26.9728752209","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-14","2023","10","26.8429385392","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-15","2023","10","27.0131369067","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-16","2023","10","28.0773762092","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-17","2023","10","28.4210248666","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-10-18","2023","10","27.3939818652","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-10-01","2023","10","16.0164084751","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-10-07","2023","10","13.5068262088","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-10-08","2023","10","13.1722484813","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-10-09","2023","10","13.0623775447","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-10-10","2023","10","12.8558276589","NRSC VIC MODEL"
